RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Size Right X [px]	Pupil Size Right Y [px]	Pupil Diameter Right [mm]	Pupil Size Left X [px]	Pupil Size Left Y [px]	Pupil Diameter Left [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	AOI Name Right	AOI Name Left	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Eye Position Right X [mm]	Eye Position Right Y [mm]	Eye Position Right Z [mm]	Eye Position Left X [mm]	Eye Position Left Y [mm]	Eye Position Left Z [mm]	Pupil Position Right X [px]	Pupil Position Right Y [px]	Pupil Position Left X [px]	Pupil Position Left Y [px]	Port Status
1249577.3	14:23:27:697	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	18.7	18.7	3	18.5	18.5	2.9	906.3	615.5	966.3	651	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16	17.3	541.9	-45.8	17	536.2	1249.9	650.9	1612.9	652.5	0
1249594	14:23:27:713	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19	19	3	18.4	18.4	2.9	910.7	614.5	964.5	650.3	fixation	fixation	0	0.3	-1	0.1	0.2	-1	16	17.3	541.9	-45.7	17	536	1249.4	651	1612.9	652.4	0
1249610.7	14:23:27:730	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	18.3	18.3	3	18	18	2.9	910.7	613.2	967.1	649.8	fixation	fixation	0	0.3	-1	0.1	0.2	-1	16.1	17.2	541.6	-45.7	16.9	535.6	1249.4	651	1612.5	652.5	0
1249627.2	14:23:27:747	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	18.7	18.7	3	18.5	18.5	2.9	910.8	614.2	967.3	650.4	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.1	17.2	541.4	-45.7	16.9	535.5	1249.5	651.3	1612.6	652.6	0
1249643.9	14:23:27:763	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	18.7	18.7	3	18.6	18.6	2.9	916.2	613	967.5	651.7	fixation	fixation	0	0.3	-1	0.1	0.2	-1	16.1	17.2	541.4	-45.7	16.9	535.5	1249.2	651.2	1612.7	652.8	0
1249660.6	14:23:27:780	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.1	19.1	3	18.4	18.4	2.9	918	612.6	968.3	650.4	fixation	fixation	0	0.3	-1	0.1	0.2	-1	16.1	17.2	541.4	-45.7	16.9	535.7	1249.3	651.3	1612.7	652.7	0
1249677.2	14:23:27:797	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.3	19.3	3.1	18.5	18.5	2.9	922.5	611.7	965	649.8	fixation	fixation	0	0.3	-1	0.1	0.2	-1	16	17.2	541.4	-45.7	16.9	535.7	1249.3	651.4	1613.2	652.8	0
1249693.9	14:23:27:813	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.4	19.4	3.1	18.6	18.6	3	922.8	614.6	967.7	650.5	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16	17.1	541.2	-45.8	16.8	535.7	1249.7	651.9	1613.2	653	0
1249710.6	14:23:27:830	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.6	19.6	3.1	18.3	18.3	3	921.6	614.1	967.4	650.2	fixation	fixation	0	0.2	-1	0.1	0.2	-1	15.9	17.1	541.4	-45.8	16.8	535.7	1250.1	651.8	1613.6	653	0
1249727.2	14:23:27:847	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.1	19.1	3.1	18.8	18.8	3	926.1	609.3	966.7	649.6	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.9	17.1	541.5	-45.9	16.8	535.7	1250.1	651.4	1613.9	653.2	0
1249743.9	14:23:27:863	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.1	19.1	3.1	19	19	3	926	609.5	965.8	649.8	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.8	17.1	541.6	-45.9	16.8	535.5	1250.6	651.7	1614.3	653.2	0
1249760.5	14:23:27:880	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.3	19.3	3.1	18.9	18.9	3	927.5	609.2	967.6	647.7	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.8	17.1	541.8	-46	16.8	535.6	1250.8	651.7	1614.5	653.2	0
1249777.2	14:23:27:897	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.6	19.6	3.1	18.7	18.7	3	925.4	607.6	966.9	646.1	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.7	17.1	541.9	-46	16.8	535.7	1251.3	651.7	1614.9	653.2	0
1249793.9	14:23:27:913	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19	19	3.1	18.7	18.7	3	927.8	604.7	966.5	646.2	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.7	17.1	541.9	-46.1	16.8	535.8	1251.2	651.5	1615	653.5	0
1249810.5	14:23:27:930	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.1	19.1	3.1	19.2	19.2	3	929.9	604.7	967.1	647.4	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.7	17.1	541.9	-46.1	16.7	535.7	1251.3	651.8	1615.2	653.8	0
1249827.2	14:23:27:947	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.7	19.7	3.1	18.8	18.8	3	930	607.5	968.9	642.6	fixation	fixation	0	0.2	-1	0.1	0.2	-1	15.7	17.1	541.9	-46.2	16.7	535.6	1251.5	652.1	1615.3	653.3	0
1249843.8	14:23:27:963	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.3	19.3	3.1	19.1	19.1	3	929.5	605.4	969.8	646.9	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.7	17.1	542.1	-46.2	16.7	535.7	1251.7	651.9	1615.5	654	0
1249860.5	14:23:27:980	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.3	19.3	3.1	19.2	19.2	3	928.4	604.5	970.1	647.2	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.7	17.1	542.4	-46.2	16.7	535.7	1251.8	651.8	1615.7	653.9	0
1249877.2	14:23:27:997	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.4	19.4	3.1	19.3	19.3	3.1	929.7	605.7	968.8	646.9	fixation	fixation	0	0.2	-1	0.1	0.2	-1	15.6	17.1	542.3	-46.2	16.7	535.7	1251.7	652	1615.9	653.8	0
1249893.8	14:23:28:013	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.5	19.5	3.1	19.4	19.4	3.1	930.4	605.4	967.9	649.9	fixation	fixation	0	0.2	-1	0.1	0.2	-1	15.6	17.1	542.4	-46.2	16.7	535.7	1251.8	652.1	1616	654.1	0
1249910.5	14:23:28:030	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.9	19.9	3.2	19.1	19.1	3.1	929	605.4	967.2	648.5	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.6	17.1	542.4	-46.2	16.7	535.7	1252	652.1	1616.1	654	0
1249927.1	14:23:28:047	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.8	19.8	3.2	19.3	19.3	3.1	931	605.7	966.6	649.3	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.6	17.1	542.4	-46.2	16.7	535.7	1251.6	652.2	1616	654.1	0
1249943.8	14:23:28:063	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.7	19.7	3.2	19.3	19.3	3.1	930.1	603.7	966.3	650.7	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.7	17.1	542.4	-46.2	16.7	535.7	1251.6	652.1	1615.8	654.1	0
1249960.4	14:23:28:080	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	20.1	20.1	3.2	19.5	19.5	3.1	930.6	603.6	967	652.1	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.7	17	542.3	-46.2	16.7	535.7	1251.3	652.3	1615.6	654.1	0
1249977.1	14:23:28:097	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	4	3	19.3	19.3	3.2	19.2	19.2	3.1	931	604.3	967.3	651.3	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.8	17	542.3	-46.1	16.7	535.7	1250.9	652.4	1615	654	0
1249993.8	14:23:28:113	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Saccade	Fixation	4	3	20.2	20.2	3.2	19.4	19.4	3.1	938.8	604.8	975.2	649.5	fixation	fixation	0	0.3	-1	0.1	0.2	-1	15.9	17	542.4	-45.9	16.7	535.3	1249.6	652.4	1613.9	653.8	0
1250010.4	14:23:28:130	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Saccade	Saccade	4	3	20	20	3.2	19.8	19.8	3.1	956.1	610.7	1007.6	659.1	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16	17	542.4	-45.8	16.7	535.2	1249.1	653.1	1612.7	654.7	0
1250027.1	14:23:28:147	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Saccade	5	3	19.8	19.8	3.2	19.4	19.4	3.1	974	631.9	1032.5	665.8	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.1	16.9	542.3	-45.6	16.6	534.9	1248.4	653.9	1611.6	655.2	0
1250043.8	14:23:28:163	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.2	20.2	3.2	20.2	20.2	3.1	955	677.1	1050.2	726.7	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.1	16.8	542.2	-45.5	16.5	534.1	1248.6	654.9	1611	656.3	0
1250060.4	14:23:28:180	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.2	20.2	3.2	20.1	20.1	3.2	961.8	685.7	1050.3	727.2	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.1	16.8	542.1	-45.4	16.4	533.2	1248.3	655.2	1610.8	656.4	0
1250077.1	14:23:28:197	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.4	20.4	3.3	20.5	20.5	3.2	960	680.7	1046	733.6	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.1	16.7	541.8	-45.3	16.4	533	1248.2	655.1	1610.8	656.6	0
1250093.8	14:23:28:213	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.1	20.1	3.3	20.7	20.7	3.2	959.2	675.4	1055.3	741.2	fixation	White Space	0	0.2	-1	0.1	0.2	-1	16.2	16.7	541.5	-45.3	16.4	532.5	1248.2	655	1610.4	656.8	0
1250110.4	14:23:28:230	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.9	20.9	3.3	20.7	20.7	3.2	965.1	687.4	1054.5	739.8	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.2	16.7	540.9	-45.2	16.4	532.1	1247.9	655.4	1610.4	656.6	0
1250127.1	14:23:28:247	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.5	20.5	3.3	20.6	20.6	3.2	965.9	676.3	1053.5	741.8	fixation	White Space	0	0.2	-1	0.1	0.2	-1	16.2	16.7	540.5	-45.2	16.4	532	1247.8	654.9	1610.5	656.6	0
1250143.8	14:23:28:263	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.9	20.9	3.3	21.3	21.3	3.3	962.8	682.4	1059.7	746.7	fixation	White Space	0	0.2	-1	0.1	0.2	-1	16.2	16.7	540.4	-45.2	16.4	531.7	1247.8	655.1	1610.1	656.8	0
1250160.4	14:23:28:280	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.6	20.6	3.3	20.9	20.9	3.3	964	683.1	1065.2	742.3	fixation	White Space	0	0.2	-1	0.1	0.2	-1	16.2	16.7	540.4	-45.1	16.4	531.2	1247.5	655.1	1609.6	656.4	0
1250177.1	14:23:28:297	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.7	20.7	3.3	21	21	3.3	962.4	685.9	1059.5	744.2	fixation	White Space	0	0.2	-1	0.1	0.2	-1	16.3	16.7	540.1	-45	16.4	531.1	1247.4	655.2	1609.6	656.4	0
1250193.7	14:23:28:313	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	21.1	21.1	3.3	20.6	20.6	3.3	964.4	685.5	1062.9	739.7	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.3	16.7	539.9	-44.9	16.4	531	1246.9	655.2	1609.3	656.1	0
1250210.3	14:23:28:330	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.9	20.9	3.3	20	20	3.3	962.3	687.3	1067.4	733.9	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.3	16.7	539.8	-44.9	16.4	531.1	1246.9	655.2	1609	655.9	0
1250227	14:23:28:347	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	5	4	20.8	20.8	3.4	21.3	21.3	3.3	962.8	685.7	1071.1	742.5	fixation	White Space	0	0.2	-1	0.1	0.2	-1	16.3	16.7	540	-44.9	16.4	530.7	1246.7	655.1	1608.6	656.5	0
1250243.7	14:23:28:363	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Saccade	Fixation	5	4	20.8	20.8	3.4	20.9	20.9	3.3	962.8	684.9	1069.9	739.9	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.4	16.7	540	-44.8	16.4	530.8	1246.6	655.2	1608.5	656.3	0
1250260.4	14:23:28:380	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Saccade	Saccade	5	4	21.1	21.1	3.4	21.2	21.2	3.3	942.8	684.1	1063.9	739.4	fixation	fixation	0	0.2	-1	0.1	0.2	-1	16.2	16.7	540.1	-44.9	16.4	530.8	1248.1	655.2	1609.6	656.4	0
1250277	14:23:28:397	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	20.3	20.3	3.3	814.9	686.7	941.5	729.1	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	539.8	-45.2	16.4	531.1	1251.3	655.3	1612.3	655.9	0
1250293.7	14:23:28:413	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.2	21.2	3.4	20.4	20.4	3.3	791.1	686.6	938.3	713.4	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	539.7	-45.2	16.4	531.6	1252.2	655.3	1612.5	655.5	0
1250310.3	14:23:28:430	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.9	21.9	3.4	20.5	20.5	3.3	793.5	690.2	937.8	718.8	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	539.8	-45.2	16.4	531.9	1251.9	655.5	1612.4	655.8	0
1250327	14:23:28:446	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.4	21.4	3.4	20.2	20.2	3.3	782.2	689.1	935.6	711.3	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	539.7	-45.3	16.5	532.4	1252.2	655.1	1612.5	655.5	0
1250343.7	14:23:28:463	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	20.3	20.3	3.3	777.3	687.4	934.7	700.9	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	539.7	-45.3	16.5	532.7	1252.1	654.8	1612.4	655.1	0
1250360.3	14:23:28:480	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.8	20.8	3.4	20.2	20.2	3.3	777	683	937.4	702.1	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.6	-45.3	16.5	532.9	1252.1	654.5	1612.1	655.2	0
1250376.9	14:23:28:496	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21	21	3.4	20.5	20.5	3.3	775.3	679.9	937.8	701.4	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.9	-45.3	16.5	533.1	1252	654.3	1612.1	655.2	0
1250393.6	14:23:28:513	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.7	21.7	3.4	20.6	20.6	3.3	776.6	683.5	938.4	698.9	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.9	-45.3	16.6	533.2	1251.8	654.6	1612	655	0
1250410.2	14:23:28:530	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.5	21.5	3.4	20.5	20.5	3.3	779.2	687.1	940.2	696.1	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.8	-45.3	16.6	533.3	1251.6	654.7	1611.8	654.9	0
1250426.9	14:23:28:546	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.9	21.9	3.5	20.4	20.4	3.3	776.2	690.5	941.5	696.4	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.6	-45.3	16.6	533.3	1251.8	654.8	1611.8	655	0
1250443.5	14:23:28:563	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.9	20.9	3.4	20.4	20.4	3.3	773.8	680.2	941	695.3	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.8	-45.3	16.6	533.3	1252	654.3	1611.9	655	0
1250460.2	14:23:28:580	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.7	21.7	3.5	20.7	20.7	3.3	774.9	694.5	942.8	700.2	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.6	-45.3	16.6	533.3	1251.8	654.9	1611.8	655.4	0
1250476.9	14:23:28:596	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.3	21.3	3.5	20.6	20.6	3.3	775.2	685.9	942.7	698.3	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.5	-45.3	16.6	533.3	1251.8	654.5	1612	655	0
1250493.5	14:23:28:613	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.5	21.5	3.5	20.4	20.4	3.3	773.9	685.9	945.1	694.7	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.3	-45.3	16.6	533.4	1251.8	654.5	1611.8	654.8	0
1250510.2	14:23:28:630	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.9	20.9	3.4	20.4	20.4	3.3	775.5	686	946	694.9	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539.1	-45.3	16.6	533.5	1251.8	654.5	1612	654.9	0
1250526.8	14:23:28:646	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	20.4	20.4	3.3	776.5	689.9	947.6	695.2	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	539	-45.3	16.6	533.6	1251.8	654.6	1611.9	654.9	0
1250543.5	14:23:28:663	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.4	21.4	3.4	20.3	20.3	3.3	776.9	689.1	948.8	696.7	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	538.9	-45.3	16.6	533.6	1251.9	654.5	1611.9	655	0
1250560.2	14:23:28:680	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	20.3	20.3	3.3	776	692.9	948.2	698.5	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	538.8	-45.3	16.6	533.6	1252.1	654.7	1612.1	655.2	0
1250576.8	14:23:28:696	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.8	21.8	3.5	20.1	20.1	3.3	775.9	699.5	948.6	697.4	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	538.7	-45.3	16.6	533.7	1252	655.1	1612.2	655.1	0
1250593.5	14:23:28:713	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.3	21.3	3.5	20.1	20.1	3.3	773.4	703.2	947.5	697.3	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.8	538.5	-45.4	16.6	533.8	1252.2	655.2	1612.3	655	0
1250610.2	14:23:28:730	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	19.8	19.8	3.2	774.9	694.4	946.6	697.1	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	538.5	-45.4	16.6	533.9	1252	654.7	1612.3	655.1	0
1250626.8	14:23:28:746	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.5	21.5	3.5	20.3	20.3	3.3	776.7	696.2	945.9	698.7	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	538.5	-45.4	16.6	533.9	1251.8	654.9	1612.3	655.4	0
1250643.5	14:23:28:763	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	19.9	19.9	3.2	777.7	694.7	944.1	697.4	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	538.5	-45.4	16.5	534	1251.8	655	1612.4	655.4	0
1250660.2	14:23:28:780	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.9	20.9	3.4	20	20	3.2	777.4	695	945.1	696.6	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	538.5	-45.4	16.5	534.1	1251.9	655	1612.2	655.4	0
1250676.8	14:23:28:796	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	19.8	19.8	3.2	772.9	697.9	944.1	698.6	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.7	538.5	-45.4	16.5	534.1	1252.4	655.3	1612.3	655.7	0
1250693.5	14:23:28:813	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.8	20.8	3.4	20.1	20.1	3.2	773.9	695.9	942.6	699.4	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.8	16.7	538.6	-45.4	16.5	534.2	1252.2	655.1	1612.5	655.8	0
1250710.1	14:23:28:830	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.7	20.7	3.4	19.8	19.8	3.2	773.6	694.5	942.9	699.5	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.8	16.7	538.5	-45.4	16.5	534.2	1252.2	655.1	1612.4	655.9	0
1250726.8	14:23:28:846	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	20.1	20.1	3.2	773	697.3	941.7	700	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.8	16.7	538.6	-45.5	16.4	534.2	1252.2	655.4	1612.5	656.1	0
1250743.4	14:23:28:863	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.6	20.6	3.4	20	20	3.2	771.5	699	942.7	699.3	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.8	16.7	538.6	-45.5	16.4	534	1252.4	655.5	1612.5	656	0
1250760.1	14:23:28:880	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.7	20.7	3.4	20.3	20.3	3.2	771.8	698.1	944	698.9	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.8	16.7	538.5	-45.4	16.4	533.8	1252.4	655.4	1612.5	656	0
1250776.8	14:23:28:896	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.8	20.8	3.4	20.3	20.3	3.2	774.4	694.6	946.1	701.5	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.8	16.7	538.7	-45.4	16.4	533.5	1252.2	655.2	1612.6	656.4	0
1250793.4	14:23:28:913	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.1	21.1	3.4	20.2	20.2	3.2	778	696.4	947.3	701.6	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.8	16.7	538.8	-45.4	16.4	533.2	1252	655.4	1612.6	656.2	0
1250810.1	14:23:28:930	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	20.7	20.7	3.4	19.8	19.8	3.2	776.4	696.8	947.5	700.7	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.8	16.7	538.9	-45.4	16.4	532.9	1252.1	655.4	1612.7	656	0
1250826.7	14:23:28:946	Trial012	Fixation.png	0	2001.6	P05	DarkBlue	99.9	Eye	Fixation	Fixation	6	5	21.2	21.2	3.4	20.1	20.1	3.2	781.2	697.5	947.7	702.3	fixation	fixation	-0.1	0.2	-1	0.1	0.2	-1	15.9	16.6	538.8	-45.3	16.4	532.7	1251.7	655.5	1612.6	656.2	0
